"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"225","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"226","Gary Jennings Jr. (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Travis Fulgham (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"230","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"231","Michael Bandy (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Brayden Lenius (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Jameson Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.4%"
"234","Travis Toivonen (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Khalil Shakir (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"236","C.J. Saunders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Donte Sylencieux (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Dillon Stoner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Connor Wedington (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Mike Strachan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"243","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1%"
"244","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"245","Blake Proehl (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Thomas Hennigan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Bo Melton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"248","Tay Martin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Travell Harris (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Calvin Jackson Jr. (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Skyy Moore (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.3%"
"252","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.4%"
"253","Kyle Philips (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4%"
"254","Slade Bolden (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Christian Watson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68.3%"
"256","Samori Toure (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"257","Emeka Emezie (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Corey Sutton (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Jerreth Sterns (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Jaquarii Roberson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Romeo Doubs (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"263","Alec Pierce (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.8%"
"264","Landen Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"265","Myron Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.0%"
"267","Jahan Dotson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.4%"
"268","Devon Williams (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"269","Garrett Wilson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.5%"
